Year,Month,Day,Hour,Ozone,Nitric oxide,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,PM10 particulate matter,Non-volatile PM10,Volatile PM10,PM2.5 particulate matter,Non-volatile PM2.5,Volatile PM2.5,Modelled Wind Direction,Modelled Wind Speed,Modelled Temperature
2015,12,9,5,54.382830000000006,0.97508,6.6598,8.1549,14.8,12.1,2.7,10.1,6.3,2.8,218.9,4.3,3.6
2015,12,9,6,54.08347,0.55255,7.954089999999999,8.80133,8.8,8.0,0.8,3.5,2.0,0.5,218.1,4.7,3.7
2015,12,9,7,48.5454,1.85224,16.45324,19.2933,13.4,9.8,3.6,9.7,6.0,2.7,216.6,5.2,3.9
2015,12,9,8,34.42583,6.95339,35.23447,45.89618,15.8,12.5,3.3,5.5,4.2,0.3,220.3,6.1,4.4
2015,12,9,9,28.93765,10.52721,40.79363,56.93513000000001,16.1,15.0,1.1,1.0,2.2,-2.2,233.8,7.1,5.6
2015,12,9,10,24.54711,11.7293,43.97268,61.95735,17.3,17.4,-0.1,7.7,8.4,-1.7,238.7,8.1,7.3
2015,12,9,11,24.29765,13.41939,44.066390000000006,64.6425,18.8,16.6,2.2,10.6,7.4,2.2,239.3,8.6,8.6
2015,12,9,12,35.673140000000004,9.26027,35.37695,49.575829999999996,18.0,15.7,2.3,11.1,6.7,3.4,236.6,8.8,9.0
2015,12,9,13,44.40433,7.44077,23.29903,34.70805,18.3,13.2,5.1,11.1,6.0,4.1,227.6,8.3,8.9
2015,12,9,14,47.64734,6.33597,20.9653,30.680329999999998,17.0,14.0,3.0,4.7,2.3,1.4,218.0,7.8,8.5
2015,12,9,15,48.5454,5.23118,21.515629999999998,29.53665,17.8,12.8,5.0,5.6,1.6,3.0,218.7,8.1,8.3
2015,12,9,16,54.28304,5.06872,19.47738,27.2493,17.2,13.3,3.9,5.3,3.9,0.4,221.7,8.4,8.1
2015,12,9,17,53.13551,5.23118,18.97965,27.00068,18.9,13.8,5.1,7.3,3.4,2.9,221.4,9.0,8.0
2015,12,9,18,57.07702,4.67925,15.350679999999999,22.52543,13.1,8.7,4.4,5.7,3.2,1.5,222.9,9.5,8.1
2015,12,9,19,59.92089,3.11919,12.57134,17.354029999999998,15.9,12.2,3.7,7.8,3.9,2.9,227.0,10.2,8.6
2015,12,9,20,61.81681,2.56694,11.97608,15.912,12.5,10.3,2.2,12.6,6.9,4.7,227.0,10.1,8.4
2015,12,9,21,63.11401,2.04713,9.540980000000001,12.67988,13.1,9.7,3.4,8.4,4.2,3.2,227.2,9.8,8.4
2015,12,9,22,63.71272,1.8519299999999999,9.19387,12.03345,12.5,10.9,1.6,9.7,5.7,3.0,227.5,9.9,8.6
2015,12,9,23,64.91014,2.40417,8.69518,12.38153,13.6,9.6,4.0,5.3,1.8,2.5,229.3,10.2,8.6
2015,12,9,0,66.05767,2.56725,6.90365,10.84005,11.4,8.7,2.7,-2.3,-1.2,-2.1,233.3,10.7,9.2
2015,12,10,1,67.8538,1.9511900000000002,5.9007,8.892489999999999,9.7,8.1,1.6,0.7,-0.8,0.5,230.8,10.8,9.3
2015,12,10,2,69.51688,2.03809,7.89098,11.015999999999998,10.9,7.7,3.2,-0.6,0.5,-2.1,234.6,11.3,9.5
2015,12,10,3,71.54585,2.17903,6.06597,9.407110000000001,12.6,10.1,2.5,4.9,2.6,1.3,237.7,11.8,9.5
2015,12,10,4,73.64133000000001,0.84598,3.3813,4.67845,11.3,7.0,4.3,9.6,3.1,5.5,239.5,11.5,9.4
2015,12,10,5,74.04047,0.32554,2.53693,3.03609,11.3,7.8,3.5,10.5,5.3,4.2,240.5,11.0,9.9
2015,12,10,6,72.99273000000001,0.32554,3.18383,3.6830000000000003,6.6,5.3,1.3,3.5,1.0,1.5,240.7,9.9,10.1
2015,12,10,7,70.64778000000001,0.74807,6.31842,7.465439999999999,4.9,6.0,-1.1,0.7,2.5,-2.8,242.3,7.9,10.0
2015,12,10,8,61.51745,2.27663,16.31936,19.81015,7.7,6.8,0.9,10.3,5.0,4.3,245.6,6.4,9.9
2015,12,10,9,51.04003,3.2523400000000002,27.81349,32.800329999999995,3.9,1.0,2.9,3.4,0.1,2.3,253.8,5.4,9.4
2015,12,10,10,50.79057,4.065259999999999,27.51275,33.74606,4.6,3.3,1.3,7.7,4.7,2.0,247.9,4.6,8.9
2015,12,10,11,47.64734,5.9518,27.20818,36.33415,5.6,3.4,2.2,1.2,1.9,-1.7,242.7,5.0,9.0
2015,12,10,12,49.59315,6.1794400000000005,25.863220000000002,35.33822,9.3,3.3,6.0,8.2,2.6,4.6,251.9,5.1,8.8
2015,12,10,13,40.762170000000005,8.78099,33.62127,47.08527,6.8,4.6,2.2,4.8,1.4,2.4,251.2,5.0,8.1
2015,12,10,14,40.91185,9.171710000000001,33.121629999999996,47.18472,8.2,4.8,3.4,6.0,3.0,2.0,251.1,4.6,7.2
2015,12,10,15,30.983240000000002,12.71654,44.26051,63.75893000000001,12.6,9.4,3.2,7.4,4.9,1.5,244.8,4.2,6.4
2015,12,10,16,18.75958,21.33507,59.316669999999995,92.02998000000001,15.1,13.3,1.8,9.0,7.7,0.3,240.9,4.1,5.9
2015,12,10,17,7.3342,37.98715,73.20428000000001,131.45043,16.0,14.9,1.1,8.2,7.0,0.2,241.2,4.7,5.7
2015,12,10,18,14.06969,22.57114,61.6021,96.2107,16.9,13.4,3.5,9.7,6.1,2.6,245.2,5.8,5.9
2015,12,10,19,19.3084,11.44834,48.096509999999995,65.65039,14.6,12.1,2.5,12.2,8.1,3.1,244.0,6.9,6.2
2015,12,10,20,25.34539,9.43177,40.98488,55.44671999999999,15.7,12.8,2.9,9.0,5.7,2.3,243.7,7.7,6.5
2015,12,10,21,36.97034,4.97642,23.17902,30.809420000000003,13.8,10.6,3.2,10.6,6.5,3.1,244.5,7.9,6.7
2015,12,10,22,43.2568,4.8133300000000006,17.90435,25.284679999999998,14.0,10.4,3.6,9.2,5.2,3.0,242.8,7.8,6.6
2015,12,10,23,48.5953,3.44754,12.38392,17.670070000000003,16.9,12.5,4.4,8.3,4.9,2.4,243.7,7.3,6.5
2015,12,10,0,50.84046,2.9598400000000002,10.29451,14.832870000000002,13.0,12.2,0.8,1.5,1.5,-1.0,247.1,6.7,6.1
2015,12,11,1,52.952569999999994,2.86463,8.96006,13.35244,10.6,10.8,-0.2,7.1,3.8,2.3,248.0,6.1,6.4
2015,12,11,2,58.7401,2.1703,11.75104,15.07879,6.1,2.1,4.0,3.9,2.1,0.8,257.8,6.6,6.3
2015,12,11,3,58.92304,1.8881,9.311010000000001,12.20605,6.6,3.9,2.7,6.9,3.4,2.5,264.4,6.4,6.1
2015,12,11,4,66.65638,0.6514,5.5276,6.52641,5.2,2.4,2.8,2.9,0.7,1.2,275.2,6.2,5.8
2015,12,11,5,64.96004,0.45558000000000004,6.1769,6.875439999999999,3.6,0.2,3.4,5.7,1.2,3.5,267.9,6.6,5.4
2015,12,11,6,60.22025,0.5538,8.36767,9.21682,5.3,3.4,1.9,6.3,3.1,2.2,267.5,7.0,5.1
2015,12,11,7,60.46971,0.97664,9.06477,10.56226,6.2,3.2,3.0,1.4,0.6,-0.2,265.1,7.1,4.9
2015,12,11,8,57.426269999999995,2.01844,13.993279999999999,17.08819,7.3,5.8,1.5,5.1,2.4,1.7,263.0,7.5,4.8
2015,12,11,9,46.799170000000004,5.66461,26.48765,35.17327,8.0,6.0,2.0,4.9,2.9,1.0,255.3,6.7,4.8
2015,12,11,10,42.90755,8.008289999999999,30.2677,42.54691,14.0,10.4,3.6,10.2,5.3,3.9,248.6,7.3,5.2
2015,12,11,11,49.59315,5.20873,22.25385,30.24045,13.5,11.7,1.8,6.7,4.5,1.2,257.2,8.3,5.9
2015,12,11,12,54.03358000000001,5.631869999999999,18.86538,27.500790000000002,10.2,7.7,2.5,7.7,4.6,2.1,262.6,8.4,6.5
2015,12,11,13,56.428419999999996,5.3715,15.8771,24.11328,8.6,8.6,0.0,2.0,1.1,-0.1,264.1,7.9,6.8
2015,12,11,14,58.07487,3.87411,13.29044,19.23067,14.4,11.2,3.2,6.2,3.6,1.6,264.2,7.5,6.5
2015,12,11,15,60.86885,3.45097,12.992569999999999,18.28398,13.1,10.1,3.0,6.8,4.2,1.6,263.7,7.4,5.9
2015,12,11,16,56.97724,4.16723,16.876379999999997,23.26604,12.5,12.3,0.2,8.2,5.3,1.9,265.3,7.1,5.6
2015,12,11,17,54.18326,4.003830000000001,19.86753,26.00665,16.7,15.9,0.8,8.3,6.1,1.2,266.7,7.2,5.5
2015,12,11,18,51.638740000000006,4.13449,21.95885,28.298309999999997,16.9,17.0,-0.1,5.7,5.3,-0.6,269.9,7.7,5.4
2015,12,11,19,46.15056,4.88349,26.390109999999996,33.878029999999995,15.1,14.0,1.1,7.9,5.3,1.6,272.6,8.1,5.5
2015,12,11,20,44.70368,6.83645,27.580640000000002,38.06305,16.5,15.7,0.8,8.8,7.1,0.7,275.3,8.0,5.5
2015,12,11,21,42.70798,7.7158,28.473779999999998,40.3045,16.2,15.1,1.1,6.4,7.2,-1.8,278.3,8.2,5.6
2015,12,11,22,37.2697,8.56178,34.69992,47.8278,17.0,17.0,0.0,10.8,10.3,-0.5,281.8,8.0,5.6
2015,12,11,23,35.37378,12.85935,36.13191,55.8493,19.0,17.0,2.0,11.0,8.6,1.4,285.4,7.2,5.4
2015,12,11,0,21.45378,22.69057,51.54761,86.33933,21.1,20.3,0.8,11.6,9.7,0.9,286.8,5.4,5.1
2015,12,12,1,29.80245,15.4237,39.64995,63.29929,18.1,16.2,1.9,7.2,6.7,-0.5,259.6,4.6,3.4
2015,12,12,2,42.641459999999995,4.04042,21.19879,27.394009999999998,17.5,14.1,3.4,6.2,4.7,0.5,262.4,3.8,3.4
2015,12,12,3,40.51271,8.14674,26.35616,38.84766,15.1,12.8,2.3,10.1,7.6,1.5,254.2,3.4,2.8
2015,12,12,4,32.180659999999996,14.110079999999998,36.06258,57.69773000000001,21.5,18.5,3.0,8.8,5.4,2.4,253.2,3.8,2.8
2015,12,12,5,50.39143,2.50894,11.8618,15.7088,14.5,11.2,3.3,4.8,3.1,0.7,255.2,3.2,3.2
2015,12,12,6,49.84261,0.9124,15.207239999999999,16.60624,15.2,11.4,3.8,7.1,4.0,2.1,241.3,3.0,3.7
2015,12,12,7,42.15916,1.2055200000000001,20.19361,22.04204,14.6,11.8,2.8,5.5,2.8,1.7,228.9,2.4,3.7
2015,12,12,8,35.87271,2.9651400000000003,24.97534,29.521829999999998,14.7,11.0,3.7,6.2,3.3,1.9,225.4,2.7,3.9
2015,12,12,9,25.34539,5.311319999999999,36.63776,44.78167,14.4,11.7,2.7,4.1,2.5,0.6,156.1,1.5,3.9
2015,12,12,10,26.991840000000003,13.425310000000001,50.626740000000005,71.21194,8.9,3.1,5.8,9.8,2.7,6.1,146.8,4.0,3.6
2015,12,12,11,26.692490000000003,14.79391,51.72022,74.4039,10.2,4.6,5.6,6.0,-0.1,5.1,151.5,5.3,4.2
2015,12,12,12,26.34324,13.91363,53.21914,74.55308000000001,6.0,-0.3,6.3,1.9,-3.6,4.5,156.9,3.7,4.8
2015,12,12,13,9.13033,28.44717,70.67978000000001,114.29817,8.6,2.3,6.3,8.8,2.3,5.5,209.0,4.5,7.1
2015,12,12,14,23.89851,25.97035,48.446490000000004,88.26713000000001,12.8,7.6,5.2,14.2,8.3,4.9,233.3,8.1,9.9
2015,12,12,15,59.97079,3.4210300000000005,14.701870000000001,19.94738,5.9,1.0,4.9,3.9,1.5,1.4,241.4,9.5,11.0
2015,12,12,16,63.66283000000001,3.3564800000000004,12.30742,17.45395,4.8,1.8,3.0,9.2,4.9,3.3,249.8,9.2,11.3
2015,12,12,17,63.014230000000005,3.03032,11.709760000000001,16.35618,2.9,2.5,0.4,0.6,2.1,-2.5,291.9,5.8,10.3
2015,12,12,18,37.120020000000004,3.87754,31.35639,37.30188,9.4,4.0,5.4,8.4,4.1,3.3,353.6,6.1,4.5
2015,12,12,19,31.9312,4.9202900000000005,34.39536,41.93969,3.5,3.2,0.3,3.7,5.7,-3.0,356.4,5.5,3.2
2015,12,12,20,39.415079999999996,4.39891,32.55171,39.296620000000004,9.1,8.7,0.4,5.0,7.8,-3.8,13.6,5.0,3.1
2015,12,12,21,39.76432,3.8448,33.20196,39.09724,12.1,10.6,1.5,12.1,10.3,0.8,19.6,4.8,3.0
2015,12,12,22,37.51916,3.9430300000000003,32.55171,38.5976,10.2,9.1,1.1,6.6,6.2,-0.6,26.3,4.1,3.2
2015,12,12,23,36.52131,4.33374,34.79555,41.440529999999995,11.1,9.1,2.0,9.6,8.2,0.4,31.1,3.7,3.8
2015,12,12,0,39.71443,3.3564800000000004,32.105140000000006,37.25168,9.3,8.3,1.0,8.1,7.3,-0.2,41.5,2.7,3.9
2015,12,13,1,44.10497,2.1308,27.081640000000004,30.34883,10.9,8.3,2.6,8.3,6.7,0.6,324.6,2.5,1.6
2015,12,13,2,41.11142,4.61002,32.33145,39.40005,8.8,6.0,2.8,10.4,7.5,1.9,319.1,2.4,1.2
2015,12,13,3,36.27185,1.92396,31.142670000000003,34.0927,10.6,8.3,2.3,6.7,5.6,0.1,319.9,2.4,0.9
2015,12,13,4,5.28861,45.14197,69.25115,138.46787,16.3,13.7,2.6,16.1,13.0,2.1,321.4,2.2,0.5
2015,12,13,5,3.19312,56.32963,62.329330000000006,148.70022,17.0,14.6,2.4,12.7,11.6,0.1,320.4,2.2,0.1
2015,12,13,6,2.24516,27.69162,46.09173,88.55162,10.4,8.5,1.9,6.0,5.2,-0.2,324.0,2.3,-0.3
2015,12,13,7,2.0954900000000003,28.86595,43.34203,87.60254,10.9,8.3,2.6,8.1,6.8,0.3,330.2,2.3,-0.6
2015,12,13,8,2.0455900000000002,44.97857,44.54356,113.50974,11.4,8.8,2.6,12.6,7.5,4.1,333.8,2.3,-0.8
2015,12,13,9,2.44473,74.82303,49.94685,164.6739,14.3,12.9,1.4,5.0,5.6,-1.6,333.2,2.2,-0.8
2015,12,13,10,2.89377,83.49925,56.31069,184.34108999999998,13.0,11.6,1.4,7.1,6.4,-0.3,317.1,1.7,-0.9
2015,12,13,11,4.98925,68.91956,62.5923,168.26748999999998,16.5,14.9,1.6,13.1,11.6,0.5,295.9,1.0,-0.4
2015,12,13,12,7.48388,49.02326,67.29323000000001,142.46116999999998,17.6,13.1,4.5,12.8,8.3,3.5,101.3,0.5,0.5
2015,12,13,13,9.429680000000001,43.86972,66.21027,133.47624,18.6,14.3,4.3,13.7,9.2,3.5,126.9,0.9,1.4
2015,12,13,14,18.41033,17.71104,52.11084,79.26739,19.3,13.9,5.4,12.7,8.5,3.2,95.9,1.3,1.7
2015,12,13,15,8.48173,31.50805,66.69556999999999,115.00723,18.6,13.1,5.5,14.8,10.5,3.3,138.3,1.1,1.9
2015,12,13,16,5.63785,23.745160000000002,66.81796999999999,103.22671,18.3,13.9,4.4,12.9,10.2,1.7,162.5,1.6,2.3
2015,12,13,17,3.59226,23.22317,63.57533000000001,99.18368000000001,16.9,12.4,4.5,15.1,9.9,4.2,141.6,1.8,2.8
2015,12,13,18,4.3905400000000006,33.367459999999994,59.25212,110.41483999999998,16.5,12.1,4.4,16.8,12.2,3.6,159.2,2.2,3.4
2015,12,13,19,9.03054,13.6991,44.33558,65.34056,19.2,14.3,4.9,11.5,9.5,1.0,173.5,2.2,3.8
2015,12,13,20,4.98925,18.3958,50.911229999999996,79.11773000000001,23.2,18.2,5.0,22.9,16.7,5.2,184.4,2.4,4.1
2015,12,13,21,4.93936,16.14536,49.61886,74.37473,28.8,23.2,5.6,21.7,18.6,2.1,184.1,1.9,4.5
2015,12,13,22,5.438280000000001,15.232029999999998,44.5799,67.93535,29.4,21.9,7.5,19.9,15.0,3.9,186.8,1.9,4.9
2015,12,13,23,6.23656,11.90517,39.299009999999996,57.553340000000006,20.7,14.5,6.2,16.5,11.4,4.1,187.2,2.4,5.6
2015,12,13,0,7.88302,8.05662,34.21893,46.57224,23.4,16.0,7.4,,,,191.7,3.0,6.6
2015,12,14,1,5.32187,9.88153,34.92735,50.07881,21.5,14.9,6.6,,,,204.0,2.2,5.0
2015,12,14,2,5.05577,7.44389,36.26419,47.67799,25.1,18.1,7.0,,,,200.9,2.4,5.9
2015,12,14,3,4.19097,6.6927,33.79866,44.06065,24.6,16.7,7.9,,,,198.7,2.7,6.1
2015,12,14,4,4.04129,8.684330000000001,33.84503,47.16082,24.2,17.3,6.9,,,,196.2,2.9,6.3
2015,12,14,5,3.94151,6.3337900000000005,35.54907,45.26075,23.3,16.0,7.3,,,,198.6,3.1,6.2
2015,12,14,6,4.54022,5.6477699999999995,35.95022,44.61002,24.7,17.4,7.3,,,,192.8,3.5,5.8
2015,12,14,7,2.34495,31.60346,45.96455,94.42251999999999,26.0,19.6,6.4,,,,198.8,3.1,5.7
2015,12,14,8,2.54452,60.039719999999996,60.0262,152.08583000000002,29.6,22.0,7.6,,,,189.6,2.2,6.2
2015,12,14,9,2.6942,74.76379,66.45698,181.09319,37.7,29.2,8.5,,,,181.5,2.7,6.6
2015,12,14,10,3.59226,79.79196,68.74959,191.09557,37.9,30.6,7.3,,,,187.5,3.1,6.8
2015,12,14,11,5.18882,44.172509999999996,59.84978,127.58001000000002,32.7,25.5,7.2,,,,184.8,3.0,6.9
2015,12,14,12,7.68345,34.60696,57.5127,110.57597,34.6,24.6,10.0,,,,184.5,2.8,6.9
2015,12,14,13,11.57506,26.673509999999997,52.27293,93.17174,29.9,22.4,7.5,,,,192.3,2.6,6.8
2015,12,14,14,11.9742,27.521990000000002,51.92246,94.12225,31.3,25.0,6.3,,,,185.7,1.6,6.4
2015,12,14,15,9.03054,30.78711,60.069230000000005,107.27547,29.8,23.5,6.3,,,,123.0,2.0,4.8
2015,12,14,16,4.04129,55.20799,66.53444,151.18552,26.4,22.4,4.0,,,,145.6,2.1,5.2
2015,12,14,17,3.29291,52.98749,70.48949,151.73584,30.0,24.5,5.5,,,,136.7,2.3,5.4
2015,12,14,18,3.64215,67.94043,69.41753,173.59141,34.8,29.6,5.2,,,,136.2,2.6,6.0
2015,12,14,19,2.94366,36.33728,58.96094,114.67733,31.8,24.8,7.0,,,,136.1,3.4,6.3
2015,12,14,20,3.09334,40.61427,58.704190000000004,120.97853,29.9,25.5,4.4,,,,155.0,3.3,6.3
2015,12,14,21,2.94366,32.97456,56.915040000000005,107.47533,30.7,24.4,6.3,,,,142.9,3.2,6.3
2015,12,14,22,2.84387,30.232059999999997,56.86962,103.2248,30.6,24.3,6.3,,,,141.8,3.2,6.1
2015,12,14,23,2.84387,23.70213,54.928430000000006,91.27119,26.4,20.5,5.9,,,,138.8,2.9,6.0
2015,12,14,0,3.0434400000000004,30.03623,55.368790000000004,101.4237,31.0,24.1,6.9,,,,139.7,3.1,6.0
2015,12,15,1,3.1266,31.41575,57.02183,105.19196000000001,28.0,21.6,6.4,,,,148.0,2.3,6.8
2015,12,15,2,2.3948400000000003,28.844640000000002,57.42664,101.65448,21.3,14.7,6.6,,,,157.5,2.1,6.8
2015,12,15,3,2.89377,20.456970000000002,51.63176,82.99868000000001,24.5,18.6,5.9,,,,146.6,2.1,6.7
2015,12,15,4,3.3428,22.777260000000002,49.225840000000005,84.15048,29.1,24.4,4.7,,,,138.5,2.1,6.7
2015,12,15,5,3.29291,6.43794,42.0903,51.96167,36.8,28.8,8.0,,,,144.1,2.3,6.7
2015,12,15,6,3.39269,11.17612,40.83235,57.968830000000004,36.9,29.7,7.2,,,,149.6,2.3,6.7
2015,12,15,7,2.24516,23.3005,39.86319,75.59013,34.6,24.1,10.5,,,,152.6,1.8,6.7
2015,12,15,8,2.44473,43.75747,42.336059999999996,109.4299,34.2,27.0,7.2,,,,141.7,1.8,6.8
2015,12,15,9,2.49463,46.79651,43.33343,115.08708,40.0,30.0,10.0,,,,148.6,2.1,6.8
2015,12,15,10,2.6443,48.79032,41.427620000000005,116.2384,39.7,29.4,10.3,,,,143.1,2.2,6.7
2015,12,15,11,3.09334,40.81633,38.68701,101.27118,32.0,21.6,10.4,,,,132.5,1.8,6.8
2015,12,15,12,3.0434400000000004,52.77669,40.872040000000005,121.79517,30.2,20.1,10.1,,,,136.2,2.0,6.8
2015,12,15,13,3.09334,54.509190000000004,41.92009,125.49968,24.3,15.4,8.9,,,,135.7,2.3,7.0
2015,12,15,14,3.24301,52.61391999999999,39.11971,119.79326,28.6,20.2,8.4,,,,133.3,2.4,7.2
2015,12,15,15,2.84387,58.593790000000006,40.362829999999995,130.20539,31.2,21.8,9.4,,,,122.0,2.7,7.5
2015,12,15,16,2.7440900000000004,60.16226999999999,40.060179999999995,132.30771000000001,32.7,23.8,8.9,,,,136.7,3.6,7.5
2015,12,15,17,2.34495,61.698319999999995,47.66715,142.26991999999998,25.2,17.8,7.4,,,,136.2,3.6,7.7
2015,12,15,18,2.3948400000000003,53.39785,46.477579999999996,128.35313,21.6,14.6,7.0,,,,131.8,3.6,7.8
2015,12,15,19,3.3428,25.68565,42.36331,81.74741999999999,23.2,16.4,6.8,,,,142.1,3.2,8.2
2015,12,15,20,4.19097,18.03876,41.82398,69.48304,15.5,8.5,7.0,,,,142.5,3.3,8.3
2015,12,15,21,5.83742,12.74491,38.8773,58.419230000000006,13.4,7.5,5.9,,,,152.0,3.5,8.5
2015,12,15,22,5.18882,12.679739999999999,42.48188,61.923880000000004,18.5,11.9,6.6,,,,167.5,3.8,8.8
2015,12,15,23,5.3385,15.000029999999999,40.92654,63.926269999999995,19.1,14.1,5.0,,,,188.1,3.4,9.0
2015,12,15,0,10.82667,7.84302,32.27726,44.303059999999995,20.8,13.1,7.7,18.8,10.4,7.4,204.2,4.1,10.0
2015,12,16,1,19.55786,4.40505,25.381429999999998,32.135740000000006,18.7,13.3,5.4,9.8,6.3,2.5,171.2,5.3,11.2
2015,12,16,2,31.332490000000004,4.4919400000000005,19.36852,26.256079999999997,21.2,16.6,4.6,6.3,3.7,1.6,177.2,5.5,11.3
2015,12,16,3,42.35873,1.4393799999999999,11.97321,14.180229999999998,26.8,19.9,6.9,17.2,8.7,7.5,187.0,5.6,11.8
2015,12,16,4,49.493359999999996,1.5700399999999999,9.81925,12.22661,21.9,14.8,7.1,7.1,3.0,3.1,207.3,6.3,12.1
2015,12,16,5,57.77551999999999,0.75243,7.06382,8.21753,9.3,2.8,6.5,6.2,0.2,5.0,219.9,5.8,12.5
2015,12,16,6,61.36778,0.49112,6.813280000000001,7.566330000000001,4.9,1.2,3.7,7.2,1.3,4.9,230.8,5.7,12.5
2015,12,16,7,57.97509,1.43907,11.974160000000001,14.180710000000001,4.9,0.3,4.6,6.0,0.6,4.4,248.4,6.9,12.8
2015,12,16,8,58.87315,3.56541,17.733179999999997,23.20006,6.5,3.0,3.5,3.2,1.0,1.2,259.8,7.6,12.9
2015,12,16,9,52.98584,5.13545,25.19671,33.07095,8.7,5.1,3.6,7.3,4.3,2.0,264.3,7.7,12.8
2015,12,16,10,44.853359999999995,7.39275,32.50867,43.84406,4.6,3.1,1.5,3.8,2.7,0.1,268.5,7.3,12.7
2015,12,16,11,45.50196,7.45792,30.855320000000003,42.29063,6.6,3.7,2.9,8.1,3.4,3.7,267.1,7.4,12.3
2015,12,16,12,48.84476,7.42518,28.650679999999998,40.0358,10.2,6.2,4.0,7.4,3.4,3.0,265.2,6.9,12.1
2015,12,16,13,47.79702,6.86919,25.54431,36.07692,6.1,4.3,1.8,1.8,1.0,-0.2,264.9,6.9,12.0
2015,12,16,14,48.19616,6.01853,25.29616,34.52445,12.4,6.6,5.8,9.5,4.8,3.7,264.4,6.8,11.5
2015,12,16,15,51.83831,5.23367,22.891189999999998,30.916040000000002,10.4,6.9,3.5,2.9,1.7,0.2,267.9,6.5,11.2
2015,12,16,16,46.25035,7.425489999999999,29.352090000000004,40.73768,9.3,6.6,2.7,6.0,4.3,0.7,267.0,5.8,11.1
2015,12,16,17,32.97894,14.75244,45.526109999999996,68.1462,9.6,5.8,3.8,9.9,5.9,3.0,262.9,5.1,11.1
2015,12,16,18,33.47787,13.05144,46.23038,66.24231,5.9,2.9,3.0,3.6,1.2,1.4,255.1,4.3,11.0
2015,12,16,19,33.07873,10.36912,45.331990000000005,61.231080000000006,9.4,4.4,5.0,12.1,7.3,3.8,245.3,4.2,11.0
2015,12,16,20,43.00734,5.59321,30.708059999999996,39.28418,10.1,5.6,4.5,4.9,3.5,0.4,231.6,4.4,10.9
2015,12,16,21,52.13766,3.0091099999999997,17.93447,22.548379999999998,7.4,4.0,3.4,2.0,-0.1,1.1,230.7,5.3,11.0
2015,12,16,22,51.439170000000004,5.1027,19.88522,27.709259999999997,7.6,4.3,3.3,9.1,4.0,4.1,230.0,5.8,11.5
2015,12,16,23,43.65594,5.23367,24.04443,32.06928,15.9,10.5,5.4,7.7,5.2,1.5,221.3,5.7,12.2
2015,12,16,0,42.50841,4.35058,19.23449,25.90529,10.0,6.5,3.5,8.3,5.3,2.0,221.3,6.1,12.6
2015,12,17,1,40.24662,3.53942,16.77518,22.20221,13.0,7.6,5.4,11.6,6.3,4.3,219.8,6.3,12.6
2015,12,17,2,39.84748,3.5830800000000003,15.37013,20.8641,13.9,7.4,6.5,12.1,5.7,5.4,220.5,6.6,12.3
2015,12,17,3,40.06368,4.29321,11.87376,18.45658,19.2,11.8,7.4,9.8,5.3,3.5,224.2,7.4,12.3
2015,12,17,4,40.5626,1.63864,9.1231,11.63565,26.5,20.6,5.9,16.0,10.4,4.6,221.6,7.0,11.7
2015,12,17,5,43.45637,0.8194799999999999,7.16948,8.426,34.6,29.6,5.0,16.9,13.6,2.3,221.5,7.1,11.1
2015,12,17,6,40.412929999999996,0.8849600000000001,9.72745,11.08437,42.5,37.3,5.2,24.7,19.0,4.7,216.2,5.8,10.4
2015,12,17,7,28.38883,6.32506,28.72049,38.41878,42.1,38.5,3.6,17.4,16.1,0.3,222.4,6.8,10.6
2015,12,17,8,30.5841,4.45723,26.819940000000003,33.65426,42.5,39.6,2.9,14.4,14.4,-1.0,224.0,7.7,10.7
2015,12,17,9,25.09593,8.25869,34.783120000000004,47.446259999999995,47.6,42.8,4.8,22.6,18.1,3.5,222.0,7.3,10.6
2015,12,17,10,28.78797,6.78375,31.979870000000002,42.381479999999996,46.3,41.3,5.0,21.0,18.0,2.0,221.9,7.5,11.2
2015,12,17,11,29.58625,6.915030000000001,30.57514,41.17804,45.6,41.9,3.7,14.4,13.2,0.2,216.9,7.6,11.8
2015,12,17,12,29.53636,9.471060000000001,30.266270000000002,44.78836,42.9,42.8,0.1,10.0,12.6,-3.6,219.2,7.7,11.9
2015,12,17,13,36.02239,7.930960000000001,22.74728,34.90791,32.1,30.2,1.9,14.2,12.7,0.5,220.5,7.0,11.7
2015,12,17,14,38.417229999999996,6.42328,21.949279999999998,31.79818,33.0,27.6,5.4,18.2,13.7,3.5,227.4,6.9,12.0
2015,12,17,15,34.32604,11.1755,30.16108,47.2966,19.8,16.3,3.5,6.8,6.9,-1.1,230.2,6.8,12.3
2015,12,17,16,31.9312,16.74687,36.3638,62.04198,20.0,15.8,4.2,15.1,11.1,3.0,249.4,4.9,11.5
2015,12,17,17,33.47787,10.55278,34.67649,50.8572,18.2,14.4,3.8,4.8,3.8,0.0,247.7,4.9,10.3
2015,12,17,18,35.72303,7.046310000000001,31.92823,42.73242,14.4,10.8,3.6,9.1,7.4,0.7,245.4,4.4,9.6
2015,12,17,19,49.94239,4.391430000000001,26.569409999999998,33.30284,21.8,14.2,7.6,14.5,9.7,3.8,236.1,4.8,9.5
2015,12,17,20,26.29335,6.09556,51.943020000000004,61.28941,21.5,17.8,3.7,9.8,8.6,0.2,239.1,5.8,9.5
